date,item_id,sales,price,promo,weekday,month,year,day,revenue
2023-02-05,12,1.05,-1.1215098241985522,0,6,2,2023,5,-0.43472949146895074
2023-02-06,12,1.15,-1.1215098241985522,0,0,2,2023,6,-0.41357193430606254
2023-02-07,12,1.95,-1.1215098241985522,0,1,2,2023,7,-0.24431147700295694
2023-02-08,12,1.95,-1.1215098241985522,0,2,2,2023,8,-0.24431147700295694
2023-02-09,12,1.65,-1.1215098241985522,0,3,2,2023,9,-0.30778414849162156
2023-02-10,12,0.95,-1.1215098241985522,0,4,2,2023,10,-0.45588704863183893
2023-02-11,12,0.95,-1.1215098241985522,0,5,2,2023,11,-0.45588704863183893
2023-02-12,12,1.0,-1.1215098241985522,0,6,2,2023,12,-0.44530827005039486
2023-02-13,12,1.1,-1.1215098241985522,0,0,2,2023,13,-0.42415071288750666
2023-02-14,12,1.9,-1.1215098241985522,0,1,2,2023,14,-0.25489025558440104
2023-02-15,12,1.85,-1.1215098241985522,0,2,2,2023,15,-0.26546903416584516
2023-02-17,12,1.25,-1.1215098241985522,0,4,2,2023,17,-0.39241437714317434
2023-02-19,12,1.2,-1.1215098241985522,0,6,2,2023,19,-0.4029931557246184
2023-02-20,12,1.35,-1.1215098241985522,0,0,2,2023,20,-0.37125681998028615
2023-02-21,12,1.95,-1.1215098241985522,0,1,2,2023,21,-0.24431147700295694
2023-02-22,12,1.8,-1.1215098241985522,0,2,2,2023,22,-0.27604781274728923
2023-02-23,12,1.85,-1.1215098241985522,0,3,2,2023,23,-0.26546903416584516
2023-02-24,12,1.2,-1.1215098241985522,0,4,2,2023,24,-0.4029931557246184
2023-02-25,12,1.05,-1.1215098241985522,0,5,2,2023,25,-0.43472949146895074
2023-02-26,12,1.05,-1.1215098241985522,0,6,2,2023,26,-0.43472949146895074
2023-02-27,12,1.45,-1.1215098241985522,0,0,2,2023,27,-0.3500992628173979
2023-02-28,12,1.95,-1.1215098241985522,0,1,2,2023,28,-0.24431147700295694
2023-03-01,12,1.8,-1.1215098241985522,0,2,3,2023,1,-0.27604781274728923
2023-03-02,12,1.95,-1.1215098241985522,0,3,3,2023,2,-0.24431147700295694
2023-03-03,12,1.45,-1.1215098241985522,0,4,3,2023,3,-0.3500992628173979
2023-03-04,12,1.1,-1.1215098241985522,0,5,3,2023,4,-0.42415071288750666
2023-03-05,12,1.1,-1.1215098241985522,0,6,3,2023,5,-0.42415071288750666
2023-03-06,12,1.75,-1.1215098241985522,0,0,3,2023,6,-0.28662659132873336
2023-03-07,12,1.95,-1.1215098241985522,0,1,3,2023,7,-0.24431147700295694
2023-03-09,12,1.95,-1.1215098241985522,0,3,3,2023,9,-0.24431147700295694
2023-03-10,12,1.25,-1.1215098241985522,0,4,3,2023,10,-0.39241437714317434
2023-03-11,12,1.25,-1.1215098241985522,0,5,3,2023,11,-0.39241437714317434
2023-03-12,12,1.3,-1.1215098241985522,0,6,3,2023,12,-0.3818355985617302
2023-03-13,12,1.65,-1.1215098241985522,0,0,3,2023,13,-0.30778414849162156
2023-03-14,12,1.9,-1.1215098241985522,0,1,3,2023,14,-0.25489025558440104
2023-03-17,12,1.75,-1.1215098241985522,0,4,3,2023,17,-0.28662659132873336
2023-03-18,12,1.1,-1.1215098241985522,0,5,3,2023,18,-0.42415071288750666
2023-03-19,12,1.3,-1.1215098241985522,0,6,3,2023,19,-0.3818355985617302
2023-03-20,12,1.5,-1.1215098241985522,0,0,3,2023,20,-0.3395204842359539
2023-03-23,12,1.85,-1.1215098241985522,0,3,3,2023,23,-0.26546903416584516
2023-03-24,12,1.1,-1.1215098241985522,0,4,3,2023,24,-0.42415071288750666
2023-03-25,12,1.1,-1.1215098241985522,0,5,3,2023,25,-0.42415071288750666
2023-03-26,12,1.3,-1.1215098241985522,0,6,3,2023,26,-0.3818355985617302
2023-03-27,12,1.45,-1.1215098241985522,0,0,3,2023,27,-0.3500992628173979
2023-03-28,12,1.95,-1.1215098241985522,0,1,3,2023,28,-0.24431147700295694
2023-03-29,12,2.05,-1.1215098241985522,0,2,3,2023,29,-0.22315391984006883
2023-03-30,12,1.95,-1.1215098241985522,0,3,3,2023,30,-0.24431147700295694
2023-03-31,12,1.4,-1.1215098241985522,0,4,3,2023,31,-0.360678041398842
2023-04-01,12,1.2,-1.1215098241985522,0,5,4,2023,1,-0.4029931557246184
2023-04-02,12,1.0,-1.1215098241985522,0,6,4,2023,2,-0.44530827005039486
2023-04-03,12,1.6,-1.1215098241985522,0,0,4,2023,3,-0.3183629270730657
2023-04-04,12,2.05,-1.1215098241985522,0,1,4,2023,4,-0.22315391984006883
2023-04-07,12,1.3,-1.1215098241985522,0,4,4,2023,7,-0.3818355985617302
2023-04-08,12,0.95,-1.1215098241985522,0,5,4,2023,8,-0.45588704863183893
2023-04-09,12,1.25,-1.1215098241985522,0,6,4,2023,9,-0.39241437714317434
2023-04-10,12,1.85,-1.1215098241985522,0,0,4,2023,10,-0.26546903416584516
2023-04-13,12,1.7,-1.1215098241985522,0,3,4,2023,13,-0.2972053699101775
2023-04-14,12,1.6,-1.1215098241985522,0,4,4,2023,14,-0.3183629270730657
2023-04-15,12,1.05,-1.1215098241985522,0,5,4,2023,15,-0.43472949146895074
2023-04-16,12,1.3,-1.1215098241985522,0,6,4,2023,16,-0.3818355985617302
2023-04-17,12,1.75,-1.1215098241985522,0,0,4,2023,17,-0.28662659132873336
2023-04-20,12,1.55,-1.1215098241985522,0,3,4,2023,20,-0.3289417056545098
2023-04-21,12,1.4,-1.1215098241985522,0,4,4,2023,21,-0.360678041398842
2023-04-22,12,1.2,-1.1215098241985522,0,5,4,2023,22,-0.4029931557246184
2023-04-23,12,1.15,-1.1215098241985522,0,6,4,2023,23,-0.41357193430606254
2023-04-27,12,1.7,-1.1215098241985522,0,3,4,2023,27,-0.2972053699101775
2023-04-28,12,1.25,-1.1215098241985522,0,4,4,2023,28,-0.39241437714317434
2023-04-29,12,0.85,-1.1215098241985522,0,5,4,2023,29,-0.4770446057947272
2023-04-30,12,1.2,-1.1215098241985522,0,6,4,2023,30,-0.4029931557246184
2023-05-01,12,1.65,-1.1215098241985522,0,0,5,2023,1,-0.30778414849162156
2023-05-02,12,2.05,-1.1215098241985522,0,1,5,2023,2,-0.22315391984006883
2023-05-03,12,1.8,-1.1215098241985522,0,2,5,2023,3,-0.27604781274728923
2023-05-04,12,1.8,-1.1215098241985522,0,3,5,2023,4,-0.27604781274728923
2023-05-05,12,1.15,-1.1215098241985522,0,4,5,2023,5,-0.41357193430606254
2023-05-06,12,0.8,-1.1215098241985522,0,5,5,2023,6,-0.4876233843761712
2023-05-07,12,1.15,-1.1215098241985522,0,6,5,2023,7,-0.41357193430606254
2023-05-08,12,1.7,-1.1215098241985522,0,0,5,2023,8,-0.2972053699101775
2023-05-11,12,2.0,-1.1215098241985522,0,3,5,2023,11,-0.23373269842151292
2023-05-12,12,1.05,-1.1215098241985522,0,4,5,2023,12,-0.43472949146895074
2023-05-13,12,0.8,-1.1215098241985522,0,5,5,2023,13,-0.4876233843761712
2023-05-14,12,1.05,-1.1215098241985522,0,6,5,2023,14,-0.43472949146895074
2023-05-15,12,1.6,-1.1215098241985522,0,0,5,2023,15,-0.3183629270730657
2023-05-16,12,2.0,-1.1215098241985522,0,1,5,2023,16,-0.23373269842151292
2023-05-18,12,1.75,-1.1215098241985522,0,3,5,2023,18,-0.28662659132873336
2023-05-19,12,1.2,-1.1215098241985522,0,4,5,2023,19,-0.4029931557246184
2023-05-20,12,1.15,-1.1215098241985522,0,5,5,2023,20,-0.41357193430606254
2023-05-21,12,1.05,-1.1215098241985522,0,6,5,2023,21,-0.43472949146895074
2023-05-23,12,1.9,-1.1215098241985522,0,1,5,2023,23,-0.25489025558440104
2023-05-24,12,1.85,-1.1215098241985522,0,2,5,2023,24,-0.26546903416584516
2023-05-25,12,1.75,-1.1215098241985522,0,3,5,2023,25,-0.28662659132873336
2023-05-26,12,1.0,-1.1215098241985522,0,4,5,2023,26,-0.44530827005039486
2023-05-27,12,1.7,-1.2001034126163392,1,5,5,2023,27,-0.42803792811428404
2023-05-29,12,1.6,-1.1215098241985522,0,0,5,2023,29,-0.3183629270730657
2023-05-30,12,1.85,-1.1215098241985522,0,1,5,2023,30,-0.26546903416584516
2023-05-31,12,1.95,-1.1215098241985522,0,2,5,2023,31,-0.24431147700295694
2023-06-01,12,1.55,-1.1215098241985522,0,3,6,2023,1,-0.3289417056545098
2023-06-02,12,1.0,-1.1215098241985522,0,4,6,2023,2,-0.44530827005039486
2023-06-03,12,0.5,-1.1215098241985522,0,5,6,2023,3,-0.5510960558648358
2023-06-04,12,1.85,-1.2001034126163392,1,6,6,2023,4,-0.4026322000249891
2023-06-05,12,1.15,-1.1215098241985522,0,0,6,2023,5,-0.41357193430606254
2023-06-06,12,1.7,-1.1215098241985522,0,1,6,2023,6,-0.2972053699101775
2023-06-07,12,2.05,-1.1215098241985522,0,2,6,2023,7,-0.22315391984006883
2023-06-08,12,1.25,-1.1215098241985522,0,3,6,2023,8,-0.39241437714317434
2023-06-09,12,1.1,-1.1215098241985522,0,4,6,2023,9,-0.42415071288750666
2023-06-10,12,0.85,-1.1215098241985522,0,5,6,2023,10,-0.4770446057947272
2023-06-11,12,0.55,-1.1215098241985522,0,6,6,2023,11,-0.5405172772833917
2023-06-12,12,1.0,-1.1215098241985522,0,0,6,2023,12,-0.44530827005039486
2023-06-13,12,1.65,-1.1215098241985522,0,1,6,2023,13,-0.30778414849162156
2023-06-14,12,1.75,-1.1215098241985522,0,2,6,2023,14,-0.28662659132873336
2023-06-15,12,1.6,-1.1215098241985522,0,3,6,2023,15,-0.3183629270730657
2023-06-16,12,1.0,-1.1215098241985522,0,4,6,2023,16,-0.44530827005039486
2023-06-17,12,0.5,-1.1215098241985522,0,5,6,2023,17,-0.5510960558648358
2023-06-18,12,0.75,-1.1215098241985522,0,6,6,2023,18,-0.49820216295761527
2023-06-19,12,1.05,-1.1215098241985522,0,0,6,2023,19,-0.43472949146895074
2023-06-20,12,1.2,-1.1215098241985522,0,1,6,2023,20,-0.4029931557246184
2023-06-21,12,1.7,-1.1215098241985522,0,2,6,2023,21,-0.2972053699101775
2023-06-22,12,1.4,-1.1215098241985522,0,3,6,2023,22,-0.360678041398842
2023-06-23,12,0.85,-1.1215098241985522,0,4,6,2023,23,-0.4770446057947272
2023-06-24,12,0.85,-1.1215098241985522,0,5,6,2023,24,-0.4770446057947272
2023-06-25,12,0.5,-1.1215098241985522,0,6,6,2023,25,-0.5510960558648358
2023-06-26,12,1.2,-1.1215098241985522,0,0,6,2023,26,-0.4029931557246184
2023-06-27,12,1.3,-1.1215098241985522,0,1,6,2023,27,-0.3818355985617302
2023-06-28,12,1.6,-1.1215098241985522,0,2,6,2023,28,-0.3183629270730657
2023-06-29,12,1.35,-1.1215098241985522,0,3,6,2023,29,-0.37125681998028615
2023-06-30,12,0.65,-1.1215098241985522,0,4,6,2023,30,-0.5193597201205035
2023-07-01,12,0.45,-1.1215098241985522,0,5,7,2023,1,-0.56167483444628
2023-07-02,12,1.65,-1.2001034126163392,1,6,7,2023,2,-0.436506504144049
2023-07-03,12,0.8,-1.1215098241985522,0,0,7,2023,3,-0.4876233843761712
2023-07-04,12,1.4,-1.1215098241985522,0,1,7,2023,4,-0.360678041398842
2023-07-05,12,1.4,-1.1215098241985522,0,2,7,2023,5,-0.360678041398842
2023-07-06,12,1.2,-1.1215098241985522,0,3,7,2023,6,-0.4029931557246184
2023-07-07,12,0.6,-1.1215098241985522,0,4,7,2023,7,-0.5299384987019476
2023-07-08,12,1.25,-1.2001034126163392,1,5,7,2023,8,-0.5042551123821687
2023-07-09,12,0.35,-1.1215098241985522,0,6,7,2023,9,-0.5828323916091681
2023-07-10,12,0.95,-1.1215098241985522,0,0,7,2023,10,-0.45588704863183893
2023-07-12,12,1.25,-1.1215098241985522,0,2,7,2023,12,-0.39241437714317434
2023-07-13,12,1.15,-1.1215098241985522,0,3,7,2023,13,-0.41357193430606254
2023-07-14,12,0.95,-1.1215098241985522,0,4,7,2023,14,-0.45588704863183893
2023-07-15,12,0.45,-1.1215098241985522,0,5,7,2023,15,-0.56167483444628
2023-07-16,12,0.5,-1.1215098241985522,0,6,7,2023,16,-0.5510960558648358
2023-07-17,12,0.6,-1.1215098241985522,0,0,7,2023,17,-0.5299384987019476
2023-07-19,12,1.15,-1.1215098241985522,0,2,7,2023,19,-0.41357193430606254
2023-07-20,12,1.0,-1.1215098241985522,0,3,7,2023,20,-0.44530827005039486
2023-07-21,12,0.5,-1.1215098241985522,0,4,7,2023,21,-0.5510960558648358
2023-07-22,12,0.65,-1.1215098241985522,0,5,7,2023,22,-0.5193597201205035
2023-07-23,12,0.5,-1.1215098241985522,0,6,7,2023,23,-0.5510960558648358
2023-07-24,12,0.85,-1.1215098241985522,0,0,7,2023,24,-0.4770446057947272
2023-07-26,12,0.95,-1.1215098241985522,0,2,7,2023,26,-0.45588704863183893
2023-07-27,12,1.9,-1.2001034126163392,1,3,7,2023,27,-0.3941636239952242
2023-07-28,12,0.45,-1.1215098241985522,0,4,7,2023,28,-0.56167483444628
2023-07-29,12,0.45,-1.1215098241985522,0,5,7,2023,29,-0.56167483444628
2023-07-30,12,0.5,-1.1215098241985522,0,6,7,2023,30,-0.5510960558648358
2023-07-31,12,0.7,-1.1215098241985522,0,0,7,2023,31,-0.5087809415390594
2023-08-02,12,1.1,-1.1215098241985522,0,2,8,2023,2,-0.42415071288750666
2023-08-03,12,0.55,-1.1215098241985522,0,3,8,2023,3,-0.5405172772833917
2023-08-04,12,0.45,-1.1215098241985522,0,4,8,2023,4,-0.56167483444628
2023-08-05,12,0.0,-1.1215098241985522,0,5,8,2023,5,-0.6568838416792768
2023-08-06,12,1.1,-1.2001034126163392,1,6,8,2023,6,-0.5296608404714636
2023-08-07,12,0.7,-1.1215098241985522,0,0,8,2023,7,-0.5087809415390594
2023-08-08,12,0.75,-1.1215098241985522,0,1,8,2023,8,-0.49820216295761527
2023-08-09,12,1.15,-1.1215098241985522,0,2,8,2023,9,-0.41357193430606254
2023-08-10,12,0.85,-1.1215098241985522,0,3,8,2023,10,-0.4770446057947272
2023-08-11,12,0.4,-1.1215098241985522,0,4,8,2023,11,-0.572253613027724
2023-08-12,12,0.15,-1.1215098241985522,0,5,8,2023,12,-0.6251475059349445
2023-08-13,12,0.9,-1.2001034126163392,1,6,8,2023,13,-0.5635351445905235
2023-08-14,12,0.35,-1.1215098241985522,0,0,8,2023,14,-0.5828323916091681
2023-08-15,12,0.65,-1.1215098241985522,0,1,8,2023,15,-0.5193597201205035
2023-08-16,12,0.8,-1.1215098241985522,0,2,8,2023,16,-0.4876233843761712
2023-08-17,12,1.75,-1.2001034126163392,1,3,8,2023,17,-0.4195693520845191
2023-08-18,12,0.15,-1.1215098241985522,0,4,8,2023,18,-0.6251475059349445
2023-08-19,12,0.05,-1.1215098241985522,0,5,8,2023,19,-0.6463050630978326
2023-08-20,12,0.3,-1.1215098241985522,0,6,8,2023,20,-0.5934111701906122
2023-08-21,12,0.25,-1.1215098241985522,0,0,8,2023,21,-0.6039899487720563
2023-08-22,12,0.55,-1.1215098241985522,0,1,8,2023,22,-0.5405172772833917
2023-08-23,12,0.75,-1.1215098241985522,0,2,8,2023,23,-0.49820216295761527
2023-08-24,12,0.6,-1.1215098241985522,0,3,8,2023,24,-0.5299384987019476
2023-08-25,12,0.25,-1.1215098241985522,0,4,8,2023,25,-0.6039899487720563
2023-08-26,12,0.25,-1.1215098241985522,0,5,8,2023,26,-0.6039899487720563
2023-08-27,12,0.75,-1.2001034126163392,1,6,8,2023,27,-0.5889408726798182
2023-08-28,12,1.1,-1.2001034126163392,1,0,8,2023,28,-0.5296608404714636
2023-08-29,12,0.4,-1.1215098241985522,0,1,8,2023,29,-0.572253613027724
2023-08-30,12,0.7,-1.1215098241985522,0,2,8,2023,30,-0.5087809415390594
2023-08-31,12,0.6,-1.1215098241985522,0,3,8,2023,31,-0.5299384987019476
2023-09-01,12,0.3,-1.1215098241985522,0,4,9,2023,1,-0.5934111701906122
2023-09-02,12,0.0,-1.1215098241985522,0,5,9,2023,2,-0.6568838416792768
2023-09-03,12,0.05,-1.1215098241985522,0,6,9,2023,3,-0.6463050630978326
2023-09-04,12,0.4,-1.1215098241985522,0,0,9,2023,4,-0.572253613027724
2023-09-05,12,1.7,-1.2001034126163392,1,1,9,2023,5,-0.42803792811428404
2023-09-06,12,0.55,-1.1215098241985522,0,2,9,2023,6,-0.5405172772833917
2023-09-07,12,0.6,-1.1215098241985522,0,3,9,2023,7,-0.5299384987019476
2023-09-08,12,0.3,-1.1215098241985522,0,4,9,2023,8,-0.5934111701906122
2023-09-09,12,-0.25,-1.1215098241985522,0,5,9,2023,9,-0.7097777345864973
2023-09-10,12,0.0,-1.1215098241985522,0,6,9,2023,10,-0.6568838416792768
2023-09-11,12,0.15,-1.1215098241985522,0,0,9,2023,11,-0.6251475059349445
2023-09-12,12,0.55,-1.1215098241985522,0,1,9,2023,12,-0.5405172772833917
2023-09-13,12,0.55,-1.1215098241985522,0,2,9,2023,13,-0.5405172772833917
2023-09-14,12,0.5,-1.1215098241985522,0,3,9,2023,14,-0.5510960558648358
2023-09-15,12,0.0,-1.1215098241985522,0,4,9,2023,15,-0.6568838416792768
2023-09-16,12,0.05,-1.1215098241985522,0,5,9,2023,16,-0.6463050630978326
2023-09-17,12,0.4,-1.1215098241985522,0,6,9,2023,17,-0.572253613027724
2023-09-18,12,0.35,-1.1215098241985522,0,0,9,2023,18,-0.5828323916091681
2023-09-19,12,1.75,-1.2001034126163392,1,1,9,2023,19,-0.4195693520845191
2023-09-20,12,0.6,-1.1215098241985522,0,2,9,2023,20,-0.5299384987019476
2023-09-21,12,1.2,-1.2001034126163392,1,3,9,2023,21,-0.5127236884119336
2023-09-22,12,0.1,-1.1215098241985522,0,4,9,2023,22,-0.6357262845163886
2023-09-23,12,0.05,-1.1215098241985522,0,5,9,2023,23,-0.6463050630978326
2023-09-24,12,0.75,-1.2001034126163392,1,6,9,2023,24,-0.5889408726798182
2023-09-25,12,0.25,-1.1215098241985522,0,0,9,2023,25,-0.6039899487720563
2023-09-26,12,0.65,-1.1215098241985522,0,1,9,2023,26,-0.5193597201205035
2023-09-27,12,0.6,-1.1215098241985522,0,2,9,2023,27,-0.5299384987019476
2023-09-28,12,0.2,-1.1215098241985522,0,3,9,2023,28,-0.6145687273535003
2023-09-29,12,0.25,-1.1215098241985522,0,4,9,2023,29,-0.6039899487720563
2023-09-30,12,0.0,-1.1215098241985522,0,5,9,2023,30,-0.6568838416792768
2023-10-01,12,0.2,-1.1215098241985522,0,6,10,2023,1,-0.6145687273535003
2023-10-02,12,0.35,-1.1215098241985522,0,0,10,2023,2,-0.5828323916091681
2023-10-03,12,0.45,-1.1215098241985522,0,1,10,2023,3,-0.56167483444628
2023-10-04,12,0.65,-1.1215098241985522,0,2,10,2023,4,-0.5193597201205035
2023-10-05,12,0.4,-1.1215098241985522,0,3,10,2023,5,-0.572253613027724
2023-10-06,12,0.2,-1.1215098241985522,0,4,10,2023,6,-0.6145687273535003
2023-10-07,12,0.1,-1.1215098241985522,0,5,10,2023,7,-0.6357262845163886
2023-10-08,12,-0.05,-1.1215098241985522,0,6,10,2023,8,-0.6674626202607209
2023-10-09,12,0.25,-1.1215098241985522,0,0,10,2023,9,-0.6039899487720563
2023-10-10,12,0.2,-1.1215098241985522,0,1,10,2023,10,-0.6145687273535003
2023-10-11,12,0.9,-1.1215098241985522,0,2,10,2023,11,-0.46646582721328306
2023-10-12,12,0.45,-1.1215098241985522,0,3,10,2023,12,-0.56167483444628
2023-10-13,12,0.05,-1.1215098241985522,0,4,10,2023,13,-0.6463050630978326
2023-10-14,12,0.1,-1.1215098241985522,0,5,10,2023,14,-0.6357262845163886
2023-10-15,12,0.25,-1.1215098241985522,0,6,10,2023,15,-0.6039899487720563
2023-10-16,12,0.1,-1.1215098241985522,0,0,10,2023,16,-0.6357262845163886
2023-10-17,12,0.5,-1.1215098241985522,0,1,10,2023,17,-0.5510960558648358
2023-10-18,12,0.7,-1.1215098241985522,0,2,10,2023,18,-0.5087809415390594
2023-10-19,12,0.3,-1.1215098241985522,0,3,10,2023,19,-0.5934111701906122
2023-10-20,12,0.1,-1.1215098241985522,0,4,10,2023,20,-0.6357262845163886
2023-10-21,12,-0.2,-1.1215098241985522,0,5,10,2023,21,-0.6991989560050532
2023-10-22,12,0.1,-1.1215098241985522,0,6,10,2023,22,-0.6357262845163886
2023-10-23,12,0.2,-1.1215098241985522,0,0,10,2023,23,-0.6145687273535003
2023-10-24,12,2.0,-1.2001034126163392,1,1,10,2023,24,-0.3772264719356943
2023-10-25,12,0.95,-1.1215098241985522,0,2,10,2023,25,-0.45588704863183893
2023-10-26,12,0.35,-1.1215098241985522,0,3,10,2023,26,-0.5828323916091681
2023-10-27,12,0.75,-1.2001034126163392,1,4,10,2023,27,-0.5889408726798182
2023-10-28,12,0.5,-1.2001034126163392,1,5,10,2023,28,-0.6312837528286431
2023-10-29,12,0.05,-1.1215098241985522,0,6,10,2023,29,-0.6463050630978326
2023-10-30,12,0.4,-1.1215098241985522,0,0,10,2023,30,-0.572253613027724
2023-10-31,12,0.45,-1.1215098241985522,0,1,10,2023,31,-0.56167483444628
2023-11-01,12,0.7,-1.1215098241985522,0,2,11,2023,1,-0.5087809415390594
2023-11-02,12,0.55,-1.1215098241985522,0,3,11,2023,2,-0.5405172772833917
2023-11-03,12,0.05,-1.1215098241985522,0,4,11,2023,3,-0.6463050630978326
2023-11-04,12,0.25,-1.1215098241985522,0,5,11,2023,4,-0.6039899487720563
2023-11-05,12,0.2,-1.1215098241985522,0,6,11,2023,5,-0.6145687273535003
2023-11-06,12,0.5,-1.1215098241985522,0,0,11,2023,6,-0.5510960558648358
2023-11-07,12,1.1,-1.1215098241985522,0,1,11,2023,7,-0.42415071288750666
2023-11-08,12,0.65,-1.1215098241985522,0,2,11,2023,8,-0.5193597201205035
2023-11-09,12,0.75,-1.1215098241985522,0,3,11,2023,9,-0.49820216295761527
2023-11-10,12,0.55,-1.1215098241985522,0,4,11,2023,10,-0.5405172772833917
2023-11-11,12,0.35,-1.1215098241985522,0,5,11,2023,11,-0.5828323916091681
2023-11-12,12,1.1,-1.2001034126163392,1,6,11,2023,12,-0.5296608404714636
2023-11-13,12,0.25,-1.1215098241985522,0,0,11,2023,13,-0.6039899487720563
2023-11-14,12,0.85,-1.1215098241985522,0,1,11,2023,14,-0.4770446057947272
2023-11-15,12,0.8,-1.1215098241985522,0,2,11,2023,15,-0.4876233843761712
2023-11-16,12,0.7,-1.1215098241985522,0,3,11,2023,16,-0.5087809415390594
2023-11-17,12,0.5,-1.1215098241985522,0,4,11,2023,17,-0.5510960558648358
2023-11-18,12,0.2,-1.1215098241985522,0,5,11,2023,18,-0.6145687273535003
2023-11-19,12,0.05,-1.1215098241985522,0,6,11,2023,19,-0.6463050630978326
2023-11-20,12,0.35,-1.1215098241985522,0,0,11,2023,20,-0.5828323916091681
2023-11-21,12,0.75,-1.1215098241985522,0,1,11,2023,21,-0.49820216295761527
2023-11-22,12,0.95,-1.1215098241985522,0,2,11,2023,22,-0.45588704863183893
2023-11-23,12,0.95,-1.1215098241985522,0,3,11,2023,23,-0.45588704863183893
2023-11-24,12,0.45,-1.1215098241985522,0,4,11,2023,24,-0.56167483444628
2023-11-25,12,1.0,-1.2001034126163392,1,5,11,2023,25,-0.5465979925309935
2023-11-26,12,1.15,-1.2001034126163392,1,6,11,2023,26,-0.5211922644416986
2023-11-27,12,0.6,-1.1215098241985522,0,0,11,2023,27,-0.5299384987019476
2023-11-28,12,1.1,-1.1215098241985522,0,1,11,2023,28,-0.42415071288750666
2023-11-29,12,0.9,-1.1215098241985522,0,2,11,2023,29,-0.46646582721328306
2023-11-30,12,1.0,-1.1215098241985522,0,3,11,2023,30,-0.44530827005039486
2023-12-01,12,0.6,-1.1215098241985522,0,4,12,2023,1,-0.5299384987019476
2023-12-02,12,0.25,-1.1215098241985522,0,5,12,2023,2,-0.6039899487720563
2023-12-03,12,0.8,-1.1215098241985522,0,6,12,2023,3,-0.4876233843761712
2023-12-04,12,0.85,-1.1215098241985522,0,0,12,2023,4,-0.4770446057947272
2023-12-05,12,1.0,-1.1215098241985522,0,1,12,2023,5,-0.44530827005039486
2023-12-06,12,1.25,-1.1215098241985522,0,2,12,2023,6,-0.39241437714317434
2023-12-07,12,0.9,-1.1215098241985522,0,3,12,2023,7,-0.46646582721328306
2023-12-08,12,0.45,-1.1215098241985522,0,4,12,2023,8,-0.56167483444628
2023-12-09,12,1.15,-1.2001034126163392,1,5,12,2023,9,-0.5211922644416986
2023-12-10,12,0.45,-1.1215098241985522,0,6,12,2023,10,-0.56167483444628
2023-12-11,12,0.55,-1.1215098241985522,0,0,12,2023,11,-0.5405172772833917
2023-12-12,12,0.95,-1.1215098241985522,0,1,12,2023,12,-0.45588704863183893
2023-12-13,12,1.3,-1.1215098241985522,0,2,12,2023,13,-0.3818355985617302
2023-12-14,12,0.95,-1.1215098241985522,0,3,12,2023,14,-0.45588704863183893
2023-12-15,12,0.95,-1.1215098241985522,0,4,12,2023,15,-0.45588704863183893
2023-12-16,12,0.5,-1.1215098241985522,0,5,12,2023,16,-0.5510960558648358
2023-12-17,12,0.6,-1.1215098241985522,0,6,12,2023,17,-0.5299384987019476
2023-12-18,12,0.95,-1.1215098241985522,0,0,12,2023,18,-0.45588704863183893
2023-12-19,12,1.2,-1.1215098241985522,0,1,12,2023,19,-0.4029931557246184
2023-12-21,12,1.1,-1.1215098241985522,0,3,12,2023,21,-0.42415071288750666
2023-12-22,12,0.8,-1.1215098241985522,0,4,12,2023,22,-0.4876233843761712
2023-12-23,12,0.45,-1.1215098241985522,0,5,12,2023,23,-0.56167483444628
2023-12-24,12,0.75,-1.1215098241985522,0,6,12,2023,24,-0.49820216295761527
2023-12-25,12,0.85,-1.1215098241985522,0,0,12,2023,25,-0.4770446057947272
2023-12-26,12,1.05,-1.1215098241985522,0,1,12,2023,26,-0.43472949146895074
2023-12-27,12,1.4,-1.1215098241985522,0,2,12,2023,27,-0.360678041398842
2023-12-28,12,1.45,-1.1215098241985522,0,3,12,2023,28,-0.3500992628173979
2023-12-29,12,0.95,-1.1215098241985522,0,4,12,2023,29,-0.45588704863183893
2023-12-30,12,0.75,-1.1215098241985522,0,5,12,2023,30,-0.49820216295761527
2023-12-31,12,1.7,-1.2001034126163392,1,6,12,2023,31,-0.42803792811428404
2021-01-01,13,0.3,-0.8058428128231644,0,4,1,2021,1,-0.3052435756826921
2021-01-02,13,0.0,-0.8058428128231644,0,5,1,2021,2,-0.419569352084519
2021-01-03,13,0.35,-0.8058428128231644,0,6,1,2021,3,-0.28618927961572094
2021-01-04,13,1.35,-0.9477766287487073,1,0,1,2021,4,-0.1147006150129805
2021-01-05,13,0.75,-0.8058428128231644,0,1,1,2021,5,-0.1337549110799517
2021-01-06,13,0.65,-0.8058428128231644,0,2,1,2021,6,-0.17186350321389393
2021-01-07,13,0.8,-0.8058428128231644,0,3,1,2021,7,-0.1147006150129805
2021-01-08,13,0.35,-0.8058428128231644,0,4,1,2021,8,-0.28618927961572094
2021-01-09,13,0.3,-0.8058428128231644,0,5,1,2021,9,-0.3052435756826921
2021-01-10,13,0.15,-0.8058428128231644,0,6,1,2021,10,-0.3624064638836056
2021-01-11,13,0.45,-0.8058428128231644,0,0,1,2021,11,-0.2480806874817786
2021-01-12,13,0.55,-0.8058428128231644,0,1,1,2021,12,-0.2099720953478363
2021-01-13,13,1.15,-0.8058428128231644,0,2,1,2021,13,0.018679457455817686
2021-01-14,13,0.7,-0.8058428128231644,0,3,1,2021,14,-0.1528092071469229
