date,item_id,sales,price,promo,weekday,month,revenue
2021-04-10,23,15,40.97,0,5,4,614.55
2021-04-11,23,22,40.97,0,6,4,901.3399999999999
2021-04-12,23,17,40.97,0,0,4,696.49
2021-04-13,23,19,40.97,0,1,4,778.43
2021-04-14,23,23,40.97,0,2,4,942.31
2021-04-15,23,21,40.97,0,3,4,860.37
2021-04-16,23,10,40.97,0,4,4,409.7
2021-04-17,23,20,40.97,0,5,4,819.4
2021-04-18,23,14,40.97,0,6,4,573.5799999999999
2021-04-19,23,17,40.97,0,0,4,696.49
2021-04-20,23,21,40.97,0,1,4,860.37
2021-04-21,23,23,40.97,0,2,4,942.31
2021-04-22,23,16,40.97,0,3,4,655.52
2021-04-23,23,19,40.97,0,4,4,778.43
2021-04-24,23,14,40.97,0,5,4,573.5799999999999
2021-04-25,23,11,40.97,0,6,4,450.66999999999996
2021-04-26,23,25,40.97,0,0,4,1024.25
2021-04-27,23,19,40.97,0,1,4,778.43
2021-04-28,23,32,32.77,1,2,4,1048.64
2021-04-29,23,17,40.97,0,3,4,696.49
2021-04-30,23,17,40.97,0,4,4,696.49
2021-05-01,23,11,40.97,0,5,5,450.66999999999996
2021-05-02,23,16,40.97,0,6,5,655.52
2021-05-03,23,18,40.97,0,0,5,737.46
2021-05-04,23,21,40.97,0,1,5,860.37
2021-05-05,23,20,40.97,0,2,5,819.4
2021-05-06,23,22,40.97,0,3,5,901.3399999999999
2021-05-07,23,18,40.97,0,4,5,737.46
2021-05-08,23,17,40.97,0,5,5,696.49
2021-05-09,23,12,40.97,0,6,5,491.64
2021-05-10,23,20,40.97,0,0,5,819.4
2021-05-11,23,26,40.97,0,1,5,1065.22
2021-05-12,23,21,40.97,0,2,5,860.37
2021-05-13,23,33,32.77,1,3,5,1081.41
2021-05-14,23,14,40.97,0,4,5,573.5799999999999
2021-05-15,23,23,32.77,1,5,5,753.71
2021-05-16,23,15,40.97,0,6,5,614.55
2021-05-17,23,19,40.97,0,0,5,778.43
2021-05-18,23,18,40.97,0,1,5,737.46
2021-05-19,23,24,40.97,0,2,5,983.28
2021-05-20,23,15,40.97,0,3,5,614.55
2021-05-21,23,15,40.97,0,4,5,614.55
2021-05-22,23,13,40.97,0,5,5,532.61
2021-05-23,23,13,40.97,0,6,5,532.61
2021-05-24,23,14,40.97,0,0,5,573.5799999999999
2021-05-25,23,20,40.97,0,1,5,819.4
2021-05-26,23,16,40.97,0,2,5,655.52
2021-05-27,23,20,40.97,0,3,5,819.4
2021-05-28,23,14,40.97,0,4,5,573.5799999999999
2021-05-29,23,14,40.97,0,5,5,573.5799999999999
2021-05-30,23,15,40.97,0,6,5,614.55
2021-05-31,23,13,40.97,0,0,5,532.61
2021-06-01,23,22,40.97,0,1,6,901.3399999999999
2021-06-02,23,25,40.97,0,2,6,1024.25
2021-06-03,23,20,40.97,0,3,6,819.4
2021-06-04,23,10,40.97,0,4,6,409.7
2021-06-05,23,14,40.97,0,5,6,573.5799999999999
2021-06-06,23,11,40.97,0,6,6,450.66999999999996
2021-06-07,23,10,40.97,0,0,6,409.7
2021-06-08,23,17,40.97,0,1,6,696.49
2021-06-09,23,16,40.97,0,2,6,655.52
2021-06-10,23,18,40.97,0,3,6,737.46
2021-06-11,23,18,40.97,0,4,6,737.46
2021-06-12,23,13,40.97,0,5,6,532.61
2021-06-13,23,14,40.97,0,6,6,573.5799999999999
2021-06-14,23,12,40.97,0,0,6,491.64
2021-06-15,23,20,40.97,0,1,6,819.4
2021-06-16,23,21,40.97,0,2,6,860.37
2021-06-17,23,19,40.97,0,3,6,778.43
2021-06-18,23,12,40.97,0,4,6,491.64
2021-06-19,23,13,40.97,0,5,6,532.61
2021-06-20,23,18,40.97,0,6,6,737.46
2021-06-21,23,13,40.97,0,0,6,532.61
2021-06-22,23,17,40.97,0,1,6,696.49
2021-06-23,23,18,40.97,0,2,6,737.46
2021-06-24,23,16,40.97,0,3,6,655.52
2021-06-25,23,10,40.97,0,4,6,409.7
2021-06-26,23,10,40.97,0,5,6,409.7
2021-06-27,23,21,32.77,1,6,6,688.1700000000001
2021-06-28,23,12,40.97,0,0,6,491.64
2021-06-29,23,18,40.97,0,1,6,737.46
2021-06-30,23,26,32.77,1,2,6,852.0200000000001
2021-07-01,23,18,40.97,0,3,7,737.46
2021-07-02,23,14,40.97,0,4,7,573.5799999999999
2021-07-03,23,11,40.97,0,5,7,450.66999999999996
2021-07-04,23,12,40.97,0,6,7,491.64
2021-07-05,23,17,40.97,0,0,7,696.49
2021-07-06,23,14,40.97,0,1,7,573.5799999999999
2021-07-07,23,20,40.97,0,2,7,819.4
2021-07-08,23,18,40.97,0,3,7,737.46
2021-07-09,23,7,40.97,0,4,7,286.78999999999996
2021-07-10,23,8,40.97,0,5,7,327.76
2021-07-11,23,13,32.77,1,6,7,426.01000000000005
2021-07-12,23,16,40.97,0,0,7,655.52
2021-07-13,23,15,40.97,0,1,7,614.55
2021-07-14,23,15,40.97,0,2,7,614.55
2021-07-15,23,17,40.97,0,3,7,696.49
2021-07-16,23,12,40.97,0,4,7,491.64
2021-07-17,23,12,40.97,0,5,7,491.64
2021-07-18,23,7,40.97,0,6,7,286.78999999999996
2021-07-19,23,12,40.97,0,0,7,491.64
2021-07-20,23,22,40.97,0,1,7,901.3399999999999
2021-07-21,23,13,40.97,0,2,7,532.61
2021-07-22,23,15,40.97,0,3,7,614.55
2021-07-23,23,8,40.97,0,4,7,327.76
2021-07-24,23,9,40.97,0,5,7,368.73
2021-07-25,23,12,40.97,0,6,7,491.64
2021-07-26,23,17,32.77,1,0,7,557.09
2021-07-27,23,16,40.97,0,1,7,655.52
2021-07-28,23,16,40.97,0,2,7,655.52
2021-07-29,23,16,40.97,0,3,7,655.52
2021-07-30,23,7,40.97,0,4,7,286.78999999999996
2021-07-31,23,9,40.97,0,5,7,368.73
2021-08-01,23,10,40.97,0,6,8,409.7
2021-08-02,23,10,40.97,0,0,8,409.7
2021-08-03,23,16,40.97,0,1,8,655.52
2021-08-04,23,12,40.97,0,2,8,491.64
2021-08-05,23,16,40.97,0,3,8,655.52
2021-08-06,23,5,40.97,0,4,8,204.85
2021-08-07,23,12,40.97,0,5,8,491.64
2021-08-08,23,11,32.77,1,6,8,360.47
2021-08-09,23,13,40.97,0,0,8,532.61
2021-08-10,23,17,40.97,0,1,8,696.49
2021-08-11,23,15,40.97,0,2,8,614.55
2021-08-12,23,8,40.97,0,3,8,327.76
2021-08-13,23,17,40.97,0,4,8,696.49
2021-08-14,23,2,40.97,0,5,8,81.94
2021-08-15,23,8,40.97,0,6,8,327.76
2021-08-16,23,10,40.97,0,0,8,409.7
2021-08-17,23,16,32.77,1,1,8,524.32
2021-08-18,23,19,40.97,0,2,8,778.43
2021-08-19,23,10,40.97,0,3,8,409.7
2021-08-20,23,13,32.77,1,4,8,426.01000000000005
2021-08-21,23,5,40.97,0,5,8,204.85
2021-08-22,23,13,40.97,0,6,8,532.61
2021-08-23,23,13,40.97,0,0,8,532.61
2021-08-24,23,14,40.97,0,1,8,573.5799999999999
2021-08-25,23,17,40.97,0,2,8,696.49
2021-08-26,23,18,40.97,0,3,8,737.46
2021-08-27,23,9,40.97,0,4,8,368.73
2021-08-28,23,9,40.97,0,5,8,368.73
2021-08-29,23,8,40.97,0,6,8,327.76
2021-08-30,23,12,40.97,0,0,8,491.64
2021-08-31,23,7,40.97,0,1,8,286.78999999999996
2021-09-01,23,11,40.97,0,2,9,450.66999999999996
2021-09-02,23,10,40.97,0,3,9,409.7
2021-09-03,23,12,40.97,0,4,9,491.64
2021-09-04,23,6,40.97,0,5,9,245.82
2021-09-05,23,13,40.97,0,6,9,532.61
2021-09-06,23,8,40.97,0,0,9,327.76
2021-09-07,23,14,40.97,0,1,9,573.5799999999999
2021-09-08,23,13,40.97,0,2,9,532.61
2021-09-09,23,10,40.97,0,3,9,409.7
2021-09-10,23,8,40.97,0,4,9,327.76
2021-09-11,23,10,40.97,0,5,9,409.7
2021-09-12,23,7,40.97,0,6,9,286.78999999999996
2021-09-13,23,13,40.97,0,0,9,532.61
2021-09-14,23,12,40.97,0,1,9,491.64
2021-09-15,23,15,40.97,0,2,9,614.55
2021-09-16,23,13,32.77,1,3,9,426.01000000000005
2021-09-17,23,5,40.97,0,4,9,204.85
2021-09-18,23,7,40.97,0,5,9,286.78999999999996
2021-09-19,23,11,40.97,0,6,9,450.66999999999996
2021-09-20,23,13,40.97,0,0,9,532.61
2021-09-21,23,14,40.97,0,1,9,573.5799999999999
2021-09-22,23,17,40.97,0,2,9,696.49
2021-09-23,23,15,40.97,0,3,9,614.55
2021-09-24,23,6,40.97,0,4,9,245.82
2021-09-25,23,11,32.77,1,5,9,360.47
2021-09-26,23,7,40.97,0,6,9,286.78999999999996
2021-09-27,23,11,40.97,0,0,9,450.66999999999996
2021-09-28,23,14,40.97,0,1,9,573.5799999999999
2021-09-29,23,11,40.97,0,2,9,450.66999999999996
2021-09-30,23,17,40.97,0,3,9,696.49
2021-10-01,23,10,40.97,0,4,10,409.7
2021-10-02,23,8,40.97,0,5,10,327.76
2021-10-03,23,6,40.97,0,6,10,245.82
2021-10-04,23,16,32.77,1,0,10,524.32
2021-10-05,23,11,40.97,0,1,10,450.66999999999996
2021-10-06,23,12,40.97,0,2,10,491.64
2021-10-07,23,10,40.97,0,3,10,409.7
2021-10-08,23,14,40.97,0,4,10,573.5799999999999
2021-10-09,23,8,40.97,0,5,10,327.76
2021-10-10,23,10,40.97,0,6,10,409.7
2021-10-11,23,12,40.97,0,0,10,491.64
2021-10-12,23,12,40.97,0,1,10,491.64
2021-10-13,23,13,40.97,0,2,10,532.61
2021-10-14,23,11,40.97,0,3,10,450.66999999999996
2021-10-15,23,17,32.77,1,4,10,557.09
2021-10-16,23,10,32.77,1,5,10,327.70000000000005
2021-10-17,23,6,40.97,0,6,10,245.82
2021-10-18,23,15,40.97,0,0,10,614.55
2021-10-19,23,12,40.97,0,1,10,491.64
2021-10-20,23,13,40.97,0,2,10,532.61
2021-10-21,23,11,40.97,0,3,10,450.66999999999996
2021-10-22,23,10,40.97,0,4,10,409.7
2021-10-23,23,7,40.97,0,5,10,286.78999999999996
2021-10-24,23,10,40.97,0,6,10,409.7
2021-10-25,23,9,40.97,0,0,10,368.73
2021-10-26,23,10,40.97,0,1,10,409.7
2021-10-27,23,13,40.97,0,2,10,532.61
2021-10-28,23,12,40.97,0,3,10,491.64
2021-10-29,23,8,40.97,0,4,10,327.76
2021-10-30,23,5,40.97,0,5,10,204.85
2021-10-31,23,10,40.97,0,6,10,409.7
2021-11-01,23,14,40.97,0,0,11,573.5799999999999
2021-11-02,23,24,32.77,1,1,11,786.48
2021-11-03,23,15,40.97,0,2,11,614.55
2021-11-04,23,14,40.97,0,3,11,573.5799999999999
2021-11-05,23,9,40.97,0,4,11,368.73
2021-11-06,23,13,32.77,1,5,11,426.01000000000005
2021-11-07,23,10,40.97,0,6,11,409.7
2021-11-08,23,18,32.77,1,0,11,589.86
2021-11-09,23,14,40.97,0,1,11,573.5799999999999
2021-11-10,23,15,40.97,0,2,11,614.55
2021-11-11,23,10,40.97,0,3,11,409.7
2021-11-12,23,7,40.97,0,4,11,286.78999999999996
2021-11-13,23,10,40.97,0,5,11,409.7
2021-11-14,23,11,40.97,0,6,11,450.66999999999996
2021-11-15,23,7,40.97,0,0,11,286.78999999999996
2021-11-16,23,11,40.97,0,1,11,450.66999999999996
2021-11-17,23,13,40.97,0,2,11,532.61
2021-11-18,23,10,40.97,0,3,11,409.7
2021-11-19,23,11,40.97,0,4,11,450.66999999999996
2021-11-20,23,11,32.77,1,5,11,360.47
2021-11-21,23,11,40.97,0,6,11,450.66999999999996
2021-11-22,23,13,40.97,0,0,11,532.61
2021-11-23,23,19,40.97,0,1,11,778.43
2021-11-24,23,16,32.77,1,2,11,524.32
2021-11-25,23,10,40.97,0,3,11,409.7
2021-11-26,23,13,40.97,0,4,11,532.61
2021-11-27,23,13,40.97,0,5,11,532.61
2021-11-28,23,11,40.97,0,6,11,450.66999999999996
2021-11-29,23,16,40.97,0,0,11,655.52
2021-11-30,23,13,40.97,0,1,11,532.61
2021-12-01,23,13,40.97,0,2,12,532.61
2021-12-02,23,14,40.97,0,3,12,573.5799999999999
2021-12-03,23,9,40.97,0,4,12,368.73
2021-12-04,23,9,40.97,0,5,12,368.73
2021-12-05,23,11,40.97,0,6,12,450.66999999999996
2021-12-06,23,13,40.97,0,0,12,532.61
2021-12-07,23,15,40.97,0,1,12,614.55
2021-12-08,23,16,40.97,0,2,12,655.52
2021-12-09,23,20,40.97,0,3,12,819.4
2021-12-10,23,21,32.77,1,4,12,688.1700000000001
2021-12-11,23,15,40.97,0,5,12,614.55
2021-12-12,23,7,40.97,0,6,12,286.78999999999996
2021-12-13,23,21,40.97,0,0,12,860.37
2021-12-14,23,20,40.97,0,1,12,819.4
2021-12-15,23,21,40.97,0,2,12,860.37
2021-12-16,23,14,40.97,0,3,12,573.5799999999999
2021-12-17,23,18,32.77,1,4,12,589.86
2021-12-18,23,14,40.97,0,5,12,573.5799999999999
2021-12-19,23,8,40.97,0,6,12,327.76
2021-12-20,23,17,40.97,0,0,12,696.49
2021-12-21,23,19,40.97,0,1,12,778.43
2021-12-22,23,15,40.97,0,2,12,614.55
2021-12-23,23,17,40.97,0,3,12,696.49
2021-12-24,23,8,40.97,0,4,12,327.76
2021-12-25,23,15,40.97,0,5,12,614.55
2021-12-26,23,13,40.97,0,6,12,532.61
2021-12-27,23,16,40.97,0,0,12,655.52
2021-12-28,23,19,40.97,0,1,12,778.43
2021-12-29,23,23,32.77,1,2,12,753.71
2021-12-30,23,19,40.97,0,3,12,778.43
2021-12-31,23,13,40.97,0,4,12,532.61
2022-01-01,23,10,40.97,0,5,1,409.7
2022-01-02,23,16,40.97,0,6,1,655.52
2022-01-03,23,20,32.77,1,0,1,655.4000000000001
2022-01-04,23,17,40.97,0,1,1,696.49
2022-01-05,23,14,40.97,0,2,1,573.5799999999999
2022-01-06,23,13,40.97,0,3,1,532.61
2022-01-07,23,10,40.97,0,4,1,409.7
2022-01-08,23,16,40.97,0,5,1,655.52
2022-01-09,23,10,40.97,0,6,1,409.7
2022-01-10,23,15,40.97,0,0,1,614.55
2022-01-11,23,16,40.97,0,1,1,655.52
2022-01-12,23,21,40.97,0,2,1,860.37
2022-01-13,23,27,32.77,1,3,1,884.7900000000001
2022-01-14,23,10,40.97,0,4,1,409.7
2022-01-15,23,15,40.97,0,5,1,614.55
2022-01-16,23,16,40.97,0,6,1,655.52
2022-01-17,23,13,40.97,0,0,1,532.61
2022-01-18,23,32,32.77,1,1,1,1048.64
2022-01-19,23,18,40.97,0,2,1,737.46
2022-01-20,23,15,40.97,0,3,1,614.55
2022-01-21,23,17,40.97,0,4,1,696.49
2022-01-22,23,16,40.97,0,5,1,655.52
2022-01-23,23,17,40.97,0,6,1,696.49
2022-01-24,23,12,40.97,0,0,1,491.64
2022-01-25,23,23,40.97,0,1,1,942.31
2022-01-26,23,26,40.97,0,2,1,1065.22
2022-01-27,23,14,40.97,0,3,1,573.5799999999999
2022-01-28,23,17,40.97,0,4,1,696.49
2022-01-29,23,14,40.97,0,5,1,573.5799999999999
2022-01-30,23,16,40.97,0,6,1,655.52
2022-01-31,23,16,40.97,0,0,1,655.52
2022-02-01,23,21,40.97,0,1,2,860.37
2022-02-02,23,22,40.97,0,2,2,901.3399999999999
2022-02-03,23,16,40.97,0,3,2,655.52
2022-02-04,23,19,40.97,0,4,2,778.43
2022-02-05,23,12,40.97,0,5,2,491.64
2022-02-06,23,17,40.97,0,6,2,696.49
2022-02-07,23,20,40.97,0,0,2,819.4
2022-02-08,23,23,40.97,0,1,2,942.31
2022-02-09,23,19,40.97,0,2,2,778.43
2022-02-10,23,25,40.97,0,3,2,1024.25
2022-02-11,23,12,40.97,0,4,2,491.64
2022-02-12,23,11,40.97,0,5,2,450.66999999999996
2022-02-13,23,12,40.97,0,6,2,491.64
2022-02-14,23,23,40.97,0,0,2,942.31
2022-02-15,23,24,40.97,0,1,2,983.28
2022-02-16,23,21,40.97,0,2,2,860.37
2022-02-17,23,22,40.97,0,3,2,901.3399999999999
2022-02-18,23,19,40.97,0,4,2,778.43
2022-02-19,23,12,40.97,0,5,2,491.64
2022-02-20,23,12,40.97,0,6,2,491.64
2022-02-21,23,22,40.97,0,0,2,901.3399999999999
2022-02-22,23,20,40.97,0,1,2,819.4
2022-02-23,23,24,40.97,0,2,2,983.28
2022-02-24,23,17,40.97,0,3,2,696.49
2022-02-25,23,15,40.97,0,4,2,614.55
2022-02-26,23,15,40.97,0,5,2,614.55
2022-02-27,23,23,40.97,0,6,2,942.31
2022-02-28,23,18,40.97,0,0,2,737.46
2022-03-01,23,23,40.97,0,1,3,942.31
2022-03-02,23,23,40.97,0,2,3,942.31
2022-03-03,23,16,40.97,0,3,3,655.52
2022-03-04,23,18,40.97,0,4,3,737.46
2022-03-05,23,16,40.97,0,5,3,655.52
2022-03-06,23,19,40.97,0,6,3,778.43
2022-03-07,23,15,40.97,0,0,3,614.55
2022-03-08,23,22,40.97,0,1,3,901.3399999999999
2022-03-09,23,24,40.97,0,2,3,983.28
2022-03-10,23,23,40.97,0,3,3,942.31
2022-03-11,23,22,40.97,0,4,3,901.3399999999999
2022-03-12,23,17,40.97,0,5,3,696.49
2022-03-13,23,14,40.97,0,6,3,573.5799999999999
2022-03-14,23,20,40.97,0,0,3,819.4
2022-03-15,23,21,40.97,0,1,3,860.37
2022-03-16,23,25,40.97,0,2,3,1024.25
2022-03-17,23,19,40.97,0,3,3,778.43
2022-03-18,23,21,40.97,0,4,3,860.37
2022-03-19,23,14,40.97,0,5,3,573.5799999999999
2022-03-20,23,14,40.97,0,6,3,573.5799999999999
2022-03-21,23,20,40.97,0,0,3,819.4
2022-03-22,23,22,40.97,0,1,3,901.3399999999999
2022-03-23,23,24,40.97,0,2,3,983.28
2022-03-24,23,18,40.97,0,3,3,737.46
2022-03-25,23,15,40.97,0,4,3,614.55
2022-03-26,23,13,40.97,0,5,3,532.61
2022-03-27,23,19,40.97,0,6,3,778.43
2022-03-28,23,20,40.97,0,0,3,819.4
2022-03-29,23,27,40.97,0,1,3,1106.19
2022-03-30,23,23,40.97,0,2,3,942.31
2022-03-31,23,23,40.97,0,3,3,942.31
2022-04-01,23,24,32.77,1,4,4,786.48
2022-04-02,23,17,40.97,0,5,4,696.49
2022-04-03,23,14,40.97,0,6,4,573.5799999999999
2022-04-04,23,21,40.97,0,0,4,860.37
2022-04-05,23,24,40.97,0,1,4,983.28
2022-04-06,23,24,40.97,0,2,4,983.28
2022-04-07,23,19,40.97,0,3,4,778.43
2022-04-08,23,19,40.97,0,4,4,778.43
2022-04-09,23,14,40.97,0,5,4,573.5799999999999
2022-04-10,23,20,40.97,0,6,4,819.4
2022-04-11,23,21,40.97,0,0,4,860.37
2022-04-12,23,21,40.97,0,1,4,860.37
2022-04-13,23,23,40.97,0,2,4,942.31
2022-04-14,23,25,40.97,0,3,4,1024.25
2022-04-15,23,19,40.97,0,4,4,778.43
2022-04-16,23,17,40.97,0,5,4,696.49
2022-04-17,23,12,40.97,0,6,4,491.64
2022-04-18,23,24,40.97,0,0,4,983.28
2022-04-19,23,19,40.97,0,1,4,778.43
2022-04-20,23,21,40.97,0,2,4,860.37
2022-04-21,23,22,40.97,0,3,4,901.3399999999999
2022-04-22,23,19,40.97,0,4,4,778.43
2022-04-23,23,19,32.77,1,5,4,622.6300000000001
2022-04-24,23,19,40.97,0,6,4,778.43
2022-04-25,23,25,32.77,1,0,4,819.2500000000001
2022-04-26,23,20,40.97,0,1,4,819.4
2022-04-27,23,28,40.97,0,2,4,1147.1599999999999
2022-04-28,23,23,40.97,0,3,4,942.31
2022-04-29,23,16,40.97,0,4,4,655.52
2022-04-30,23,23,32.77,1,5,4,753.71
2022-05-01,23,15,40.97,0,6,5,614.55
2022-05-02,23,29,32.77,1,0,5,950.33
2022-05-03,23,22,40.97,0,1,5,901.3399999999999
2022-05-04,23,24,40.97,0,2,5,983.28
2022-05-05,23,20,40.97,0,3,5,819.4
2022-05-06,23,16,40.97,0,4,5,655.52
2022-05-07,23,24,32.77,1,5,5,786.48
2022-05-08,23,13,40.97,0,6,5,532.61
2022-05-09,23,19,40.97,0,0,5,778.43
2022-05-10,23,19,40.97,0,1,5,778.43
2022-05-11,23,20,40.97,0,2,5,819.4
2022-05-12,23,22,40.97,0,3,5,901.3399999999999
2022-05-13,23,16,40.97,0,4,5,655.52
2022-05-14,23,19,40.97,0,5,5,778.43
2022-05-15,23,13,40.97,0,6,5,532.61
2022-05-16,23,21,40.97,0,0,5,860.37
2022-05-17,23,19,40.97,0,1,5,778.43
2022-05-18,23,14,40.97,0,2,5,573.5799999999999
2022-05-19,23,33,32.77,1,3,5,1081.41
2022-05-20,23,15,40.97,0,4,5,614.55
2022-05-21,23,16,40.97,0,5,5,655.52
2022-05-22,23,12,40.97,0,6,5,491.64
2022-05-23,23,17,40.97,0,0,5,696.49
2022-05-24,23,22,40.97,0,1,5,901.3399999999999
2022-05-25,23,20,40.97,0,2,5,819.4
2022-05-26,23,24,40.97,0,3,5,983.28
2022-05-27,23,17,40.97,0,4,5,696.49
2022-05-28,23,13,40.97,0,5,5,532.61
2022-05-29,23,15,40.97,0,6,5,614.55
2022-05-30,23,25,32.77,1,0,5,819.2500000000001
2022-05-31,23,32,32.77,1,1,5,1048.64
2022-06-01,23,24,40.97,0,2,6,983.28
2022-06-02,23,22,40.97,0,3,6,901.3399999999999
2022-06-03,23,16,40.97,0,4,6,655.52
2022-06-04,23,14,40.97,0,5,6,573.5799999999999
2022-06-05,23,20,40.97,0,6,6,819.4
2022-06-06,23,19,40.97,0,0,6,778.43
2022-06-07,23,21,40.97,0,1,6,860.37
2022-06-08,23,20,40.97,0,2,6,819.4
2022-06-09,23,17,40.97,0,3,6,696.49
2022-06-10,23,13,40.97,0,4,6,532.61
2022-06-11,23,15,40.97,0,5,6,614.55
2022-06-12,23,16,40.97,0,6,6,655.52
2022-06-13,23,14,40.97,0,0,6,573.5799999999999
2022-06-14,23,24,40.97,0,1,6,983.28
2022-06-15,23,21,40.97,0,2,6,860.37
2022-06-16,23,30,32.77,1,3,6,983.1000000000001
2022-06-17,23,10,40.97,0,4,6,409.7
2022-06-18,23,11,40.97,0,5,6,450.66999999999996
2022-06-19,23,14,40.97,0,6,6,573.5799999999999
2022-06-20,23,24,32.77,1,0,6,786.48
2022-06-21,23,16,40.97,0,1,6,655.52
2022-06-22,23,15,40.97,0,2,6,614.55
2022-06-23,23,18,40.97,0,3,6,737.46
2022-06-24,23,10,40.97,0,4,6,409.7
2022-06-25,23,19,32.77,1,5,6,622.6300000000001
2022-06-26,23,6,40.97,0,6,6,245.82
2022-06-27,23,18,40.97,0,0,6,737.46
2022-06-28,23,15,40.97,0,1,6,614.55
2022-06-29,23,18,40.97,0,2,6,737.46
2022-06-30,23,15,40.97,0,3,6,614.55
2022-07-01,23,15,40.97,0,4,7,614.55
2022-07-02,23,8,40.97,0,5,7,327.76
2022-07-03,23,11,40.97,0,6,7,450.66999999999996
2022-07-04,23,14,40.97,0,0,7,573.5799999999999
2022-07-05,23,18,40.97,0,1,7,737.46
2022-07-06,23,32,32.77,1,2,7,1048.64
2022-07-07,23,15,40.97,0,3,7,614.55
2022-07-08,23,14,40.97,0,4,7,573.5799999999999
2022-07-09,23,9,40.97,0,5,7,368.73
2022-07-10,23,18,40.97,0,6,7,737.46
2022-07-11,23,11,40.97,0,0,7,450.66999999999996
2022-07-12,23,18,40.97,0,1,7,737.46
2022-07-13,23,21,40.97,0,2,7,860.37
2022-07-14,23,21,32.77,1,3,7,688.1700000000001
2022-07-15,23,16,32.77,1,4,7,524.32
2022-07-16,23,13,40.97,0,5,7,532.61
2022-07-17,23,14,40.97,0,6,7,573.5799999999999
2022-07-18,23,11,40.97,0,0,7,450.66999999999996
2022-07-19,23,17,40.97,0,1,7,696.49
2022-07-20,23,13,40.97,0,2,7,532.61
2022-07-21,23,12,40.97,0,3,7,491.64
2022-07-22,23,11,40.97,0,4,7,450.66999999999996
2022-07-23,23,10,40.97,0,5,7,409.7
2022-07-24,23,3,40.97,0,6,7,122.91
2022-07-25,23,13,40.97,0,0,7,532.61
2022-07-26,23,25,32.77,1,1,7,819.2500000000001
2022-07-27,23,18,40.97,0,2,7,737.46
2022-07-28,23,18,40.97,0,3,7,737.46
2022-07-29,23,7,40.97,0,4,7,286.78999999999996
2022-07-30,23,10,40.97,0,5,7,409.7
2022-07-31,23,23,32.77,1,6,7,753.71
2022-08-01,23,14,40.97,0,0,8,573.5799999999999
2022-08-02,23,22,32.77,1,1,8,720.94
2022-08-03,23,24,32.77,1,2,8,786.48
2022-08-04,23,15,40.97,0,3,8,614.55
2022-08-05,23,22,40.97,0,4,8,901.3399999999999
2022-08-06,23,7,40.97,0,5,8,286.78999999999996
2022-08-07,23,8,40.97,0,6,8,327.76
2022-08-08,23,13,40.97,0,0,8,532.61
2022-08-09,23,15,40.97,0,1,8,614.55
2022-08-10,23,27,32.77,1,2,8,884.7900000000001
2022-08-11,23,11,40.97,0,3,8,450.66999999999996
2022-08-12,23,7,40.97,0,4,8,286.78999999999996
2022-08-13,23,5,40.97,0,5,8,204.85
2022-08-14,23,6,40.97,0,6,8,245.82
2022-08-15,23,8,40.97,0,0,8,327.76
2022-08-16,23,17,40.97,0,1,8,696.49
2022-08-17,23,15,40.97,0,2,8,614.55
2022-08-18,23,16,40.97,0,3,8,655.52
2022-08-19,23,9,40.97,0,4,8,368.73
2022-08-20,23,12,40.97,0,5,8,491.64
2022-08-21,23,7,40.97,0,6,8,286.78999999999996
2022-08-22,23,10,40.97,0,0,8,409.7
2022-08-23,23,16,40.97,0,1,8,655.52
2022-08-24,23,5,40.97,0,2,8,204.85
2022-08-25,23,22,32.77,1,3,8,720.94
2022-08-26,23,10,40.97,0,4,8,409.7
2022-08-27,23,14,40.97,0,5,8,573.5799999999999
2022-08-28,23,12,32.77,1,6,8,393.24
2022-08-29,23,11,40.97,0,0,8,450.66999999999996
2022-08-30,23,14,40.97,0,1,8,573.5799999999999
2022-08-31,23,11,40.97,0,2,8,450.66999999999996
2022-09-01,23,14,40.97,0,3,9,573.5799999999999
2022-09-02,23,12,40.97,0,4,9,491.64
2022-09-03,23,18,32.77,1,5,9,589.86
2022-09-04,23,19,40.97,0,6,9,778.43
2022-09-05,23,16,40.97,0,0,9,655.52
2022-09-06,23,11,40.97,0,1,9,450.66999999999996
2022-09-07,23,13,40.97,0,2,9,532.61
2022-09-08,23,11,40.97,0,3,9,450.66999999999996
2022-09-09,23,10,40.97,0,4,9,409.7
2022-09-10,23,8,40.97,0,5,9,327.76
2022-09-11,23,10,40.97,0,6,9,409.7
2022-09-12,23,14,40.97,0,0,9,573.5799999999999
2022-09-13,23,19,40.97,0,1,9,778.43
2022-09-14,23,9,40.97,0,2,9,368.73
2022-09-15,23,15,40.97,0,3,9,614.55
2022-09-16,23,15,40.97,0,4,9,614.55
2022-09-17,23,8,40.97,0,5,9,327.76
2022-09-18,23,5,40.97,0,6,9,204.85
2022-09-19,23,14,32.77,1,0,9,458.78000000000003
2022-09-20,23,13,40.97,0,1,9,532.61
2022-09-21,23,12,40.97,0,2,9,491.64
2022-09-22,23,9,40.97,0,3,9,368.73
2022-09-23,23,13,40.97,0,4,9,532.61
2022-09-24,23,13,40.97,0,5,9,532.61
2022-09-25,23,7,40.97,0,6,9,286.78999999999996
2022-09-26,23,11,40.97,0,0,9,450.66999999999996
2022-09-27,23,14,40.97,0,1,9,573.5799999999999
2022-09-28,23,16,40.97,0,2,9,655.52
2022-09-29,23,15,40.97,0,3,9,614.55
